184,鍾佳濱,109年立法委員選舉,首次申報,1081209,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,臺北市松山區****,02-8*****,
526,洪秀柱,109年立法委員選舉,首次申報,1081104,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,台北市八德路****,02-2*****,
556,洪秀柱,109年立法委員選舉,首次申報,1081105,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,台北市八德路****,02-2*****,
440,林岱樺,109年立法委員選舉,首次申報,1081205,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,台北市松山區****,07-5*****,
449,林岱樺,109年立法委員選舉,首次申報,1081209,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,台北市松山區****,07-5*****,
464,林岱樺,109年立法委員選舉,首次申報,1081210,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,台北市松山區****,07-5*****,
471,林岱樺,109年立法委員選舉,首次申報,1081211,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,台北市松山區****,07-5*****,
220,趙天麟,109年立法委員選舉,首次申報,1081126,營利事業捐贈收入,三發地產股份有限公司,84466749,500000.00,0.00,,金錢,臺北市松山區****,,
32737,蔡英文,109年總統、副總統選舉,首次申報,1081231,營利事業捐贈收入,三發地產股份有限公司,84466749,100000.00,0.00,,金錢,高雄市鼓山區****,,
18096,韓國瑜,109年總統、副總統選舉,首次申報,1081128,營利事業捐贈收入,三發地產股份有限公司,84466749,200000.00,0.00,,金錢,臺北市松山區****,,
